__timestamp,CHANNEL_NAME,SERVICES_PRODUCTCODE,SUM(COMTRAN_COMMISSIONREVENUE)
2018-12-30 00:00:00+00:00,SMS,B99,1123650
2018-12-30 00:00:00+00:00,SMS,MI_BIG120,1146000
2018-12-30 00:00:00+00:00,WEB,C89,1170350
2018-12-30 00:00:00+00:00,WEB,MI_BIG120,1176000
2018-12-30 00:00:00+00:00,SMS,MI_MAXS,1202500
2018-12-30 00:00:00+00:00,SMS,C69,1209225
2018-12-30 00:00:00+00:00,WEB,MI_M10,1252000
2018-12-30 00:00:00+00:00,SMS,MI_MAX_12M,1470000
2018-12-30 00:00:00+00:00,SMS,VD149_12T,1788000
2018-12-30 00:00:00+00:00,WEB,MI_BIG90,1813500
2018-12-30 00:00:00+00:00,SMS,RINGTUNES,1961325
2018-12-30 00:00:00+00:00,WEB,MI_MAX100,2025000
2018-12-30 00:00:00+00:00,WEB,MI_BIG70,2117500
2018-12-30 00:00:00+00:00,WEB,B50,2152500
2018-12-30 00:00:00+00:00,SMS,B50SV,2397500
2018-12-30 00:00:00+00:00,SMS,MI_MAX200_12M,2400000
2018-12-30 00:00:00+00:00,SMS,MI_BIG120_12M,2520000
2018-12-30 00:00:00+00:00,SMS,MI_MAX300_12M,2700000
2018-12-30 00:00:00+00:00,SMS,C50,2933500
2018-12-30 00:00:00+00:00,WEB,MI_MAX,2977000
2018-12-30 00:00:00+00:00,WEB,VD89,3034449
2018-12-30 00:00:00+00:00,SMS,MI_M25,3493750
2018-12-30 00:00:00+00:00,SMS,B50,3537500
2018-12-30 00:00:00+00:00,SMS,MI_BIG90,3672000
2018-12-30 00:00:00+00:00,SMS,VD89_6T,4138500
2018-12-30 00:00:00+00:00,SMS,MI_BIG70,4520250
2018-12-30 00:00:00+00:00,SMS,MI_ZONE_6THAGA,5940000
2018-12-30 00:00:00+00:00,SMS,MI_BIG200_12M,6000000
2018-12-30 00:00:00+00:00,WEB,VD89_12T,6141000
2018-12-30 00:00:00+00:00,SMS,MI_MAX100,6825000
2018-12-30 00:00:00+00:00,SMS,ALO35,7876750
2018-12-30 00:00:00+00:00,SMS,MI_BIG300_12M,8100000
2018-12-30 00:00:00+00:00,SMS,B30,8316000
2018-12-30 00:00:00+00:00,SMS,MI_M10,8345500
2018-12-30 00:00:00+00:00,SMS,B50DL_DL,9000000
2018-12-30 00:00:00+00:00,SMS,VD89P,11659000
2018-12-30 00:00:00+00:00,SMS,MI_ZONE_THAGA,13947500
2018-12-30 00:00:00+00:00,SMS,MI_D2,14819500
2018-12-30 00:00:00+00:00,SMS,MI_M50,17360000
2018-12-30 00:00:00+00:00,SMS,MI_MAX,19504250
2018-12-30 00:00:00+00:00,SMS,VD89,23192725
2018-12-30 00:00:00+00:00,SMS,VD89_DL,46320258
2018-12-30 00:00:00+00:00,SMS,VD89_12T,100392000
2018-12-30 00:00:00+00:00,WEB,EZ_D500,119050000
2018-12-30 00:00:00+00:00,SMS,MI_ZONE_12THAGA,125100000
2018-12-30 00:00:00+00:00,SMS,EZ_D500,442950000
2018-12-31 00:00:00+00:00,SMS,MB,0
2018-12-31 00:00:00+00:00,SMS,LUA,0
2018-12-31 00:00:00+00:00,SMS,MI_DP89_2GBN,0
2018-12-31 00:00:00+00:00,SMS,MI_MAXS_6M,0
2018-12-31 00:00:00+00:00,SMS,MI_VD25KM,0
2018-12-31 00:00:00+00:00,SMS,TINNONGTUAN,0
2018-12-31 00:00:00+00:00,SMS,V30K,0
2018-12-31 00:00:00+00:00,WEB,B50SV,0
2018-12-31 00:00:00+00:00,WEB,CB,0
2018-12-31 00:00:00+00:00,WEB,CLIPTHANG,0
2018-12-31 00:00:00+00:00,WEB,DIEMTINYTE,0
2018-12-31 00:00:00+00:00,WEB,MI_BIG300,0
2018-12-31 00:00:00+00:00,WEB,NS2,0
2018-12-31 00:00:00+00:00,WEB,MT,90
2018-12-31 00:00:00+00:00,WEB,NGAY,240
2018-12-31 00:00:00+00:00,SMS,VINABOX,250
2018-12-31 00:00:00+00:00,WEB,VINABOX,400
2018-12-31 00:00:00+00:00,WEB,CHUYENCUASAO,480
2018-12-31 00:00:00+00:00,WEB,VD2,500
2018-12-31 00:00:00+00:00,WEB,CF,560
2018-12-31 00:00:00+00:00,WEB,TUAN,640
2018-12-31 00:00:00+00:00,WEB,TONGHOPTHANG,800
2018-12-31 00:00:00+00:00,WEB,VXTRA,900
2018-12-31 00:00:00+00:00,WEB,C15,1375
2018-12-31 00:00:00+00:00,WEB,MN,1460
2018-12-31 00:00:00+00:00,WEB,TN20,1500
2018-12-31 00:00:00+00:00,SMS,MI_VD2K,2200
2018-12-31 00:00:00+00:00,API,MI_D2,2500
2018-12-31 00:00:00+00:00,WEB,VD10,2625
2018-12-31 00:00:00+00:00,SMS,VD10,2775
2018-12-31 00:00:00+00:00,WEB,VD69,3450
2018-12-31 00:00:00+00:00,WEB,VIPTUAN,3750
2018-12-31 00:00:00+00:00,WEB,VCLIP,4000
2018-12-31 00:00:00+00:00,SMS,MI_MAXSV2,7000
2018-12-31 00:00:00+00:00,WEB,V10K,7500
2018-12-31 00:00:00+00:00,SMS,V10K,8500
2018-12-31 00:00:00+00:00,WEB,HT50,10000
2018-12-31 00:00:00+00:00,WEB,KYNANGMEM,10400
2018-12-31 00:00:00+00:00,WEB,LUA,11600
2018-12-31 00:00:00+00:00,SMS,BXTRA,14000
2018-12-31 00:00:00+00:00,SMS,BT50P,15000
2018-12-31 00:00:00+00:00,SMS,EZ_EZ50,15000
2018-12-31 00:00:00+00:00,WEB,MI_BIG60_2GBN,15000
2018-12-31 00:00:00+00:00,WEB,VD79,15800
2018-12-31 00:00:00+00:00,WEB,MI_MAXS,20000
2018-12-31 00:00:00+00:00,SMS,VD2,20200
2018-12-31 00:00:00+00:00,SMS,GV35,21000
2018-12-31 00:00:00+00:00,SMS,VD30,21000
2018-12-31 00:00:00+00:00,SMS,MI_VD40K,26000
2018-12-31 00:00:00+00:00,WEB,VD89KM,26700
2018-12-31 00:00:00+00:00,WEB,KM_DT20,30000
2018-12-31 00:00:00+00:00,SMS,V10,32100
2018-12-31 00:00:00+00:00,WEB,B129,32250
2018-12-31 00:00:00+00:00,API,VD89,32930
2018-12-31 00:00:00+00:00,WEB,THONGTINTONGHOPTUAN,33600
2018-12-31 00:00:00+00:00,SMS,BT50P_3T,36000
2018-12-31 00:00:00+00:00,WEB,MI_M25,36250
2018-12-31 00:00:00+00:00,SMS,MI_D99_2GBN,39600
2018-12-31 00:00:00+00:00,SMS,MCA_WEEKLY,40450
2018-12-31 00:00:00+00:00,API,MI_MAX,41500
2018-12-31 00:00:00+00:00,SMS,B30_6T,45000
2018-12-31 00:00:00+00:00,SMS,VD50,47500
2018-12-31 00:00:00+00:00,WEB,VD89_DL,48505
2018-12-31 00:00:00+00:00,SMS,EZ_MAX200,60000
2018-12-31 00:00:00+00:00,WEB,B30_6T,60000
2018-12-31 00:00:00+00:00,WEB,MI_ZONE_6THAGA,60000
2018-12-31 00:00:00+00:00,SMS,KB,61500
2018-12-31 00:00:00+00:00,WEB,MB,64220
2018-12-31 00:00:00+00:00,WEB,C69_6T,69000
2018-12-31 00:00:00+00:00,WEB,VD69_6T,69000
2018-12-31 00:00:00+00:00,SMS,HT50,70000
2018-12-31 00:00:00+00:00,SMS,VD79,71100
2018-12-31 00:00:00+00:00,API,B99,74250
2018-12-31 00:00:00+00:00,SMS,TN20,79500
2018-12-31 00:00:00+00:00,API,VD89_6T,89000
2018-12-31 00:00:00+00:00,SMS,VMAX,89850
2018-12-31 00:00:00+00:00,SMS,B30_12T,90000
2018-12-31 00:00:00+00:00,SMS,MI_BIG90_6M,90000
2018-12-31 00:00:00+00:00,SMS,B100,95000
2018-12-31 00:00:00+00:00,WEB,B99_6T,99000
2018-12-31 00:00:00+00:00,WEB,MI_MAX100_6M,100000
2018-12-31 00:00:00+00:00,WEB,MI_D2,100500
2018-12-31 00:00:00+00:00,WEB,MI_MAX_6M,105000
2018-12-31 00:00:00+00:00,WEB,MI_M50,112500
2018-12-31 00:00:00+00:00,SMS,BT50,120000
2018-12-31 00:00:00+00:00,SMS,MI_BIG300,120000
2018-12-31 00:00:00+00:00,WEB,MI_MAX200,120000
2018-12-31 00:00:00+00:00,WEB,V10,120700
2018-12-31 00:00:00+00:00,SMS,MI_BIG_60G_2GBN,125000
2018-12-31 00:00:00+00:00,SMS,C89_6T,133500
2018-12-31 00:00:00+00:00,WEB,C89_6T,133500
2018-12-31 00:00:00+00:00,WEB,C69_12T,138000
2018-12-31 00:00:00+00:00,SMS,MI_BIG70_6M,140000
2018-12-31 00:00:00+00:00,SMS,B99_6T,148500
2018-12-31 00:00:00+00:00,SMS,MI_MAXS_12M,150000
2018-12-31 00:00:00+00:00,WEB,B50_12T,150000
2018-12-31 00:00:00+00:00,WEB,MCA_WEEKLY,173350
2018-12-31 00:00:00+00:00,SMS,EZ_D250,175000
2018-12-31 00:00:00+00:00,API,MI_BIG_60G_2GBN,187500
2018-12-31 00:00:00+00:00,WEB,B30,190500
2018-12-31 00:00:00+00:00,WEB,VD89_6T,191350
2018-12-31 00:00:00+00:00,SMS,VD129_6T,193500
2018-12-31 00:00:00+00:00,WEB,VD129_6T,193500
2018-12-31 00:00:00+00:00,SMS,VD149_6T,223500
2018-12-31 00:00:00+00:00,WEB,VD149_6T,223500
2018-12-31 00:00:00+00:00,SMS,MI_MAX_6M,245000
2018-12-31 00:00:00+00:00,SMS,MI_BIG200,250000
2018-12-31 00:00:00+00:00,SMS,C89_12T,267000
2018-12-31 00:00:00+00:00,SMS,MI_BIG90_12M,270000
2018-12-31 00:00:00+00:00,WEB,MI_MAX300_6M,300000
2018-12-31 00:00:00+00:00,SMS,MI_SPEED79,304150
2018-12-31 00:00:00+00:00,WEB,RINGTUNES,343350
2018-12-31 00:00:00+00:00,WEB,VD89P,347100
2018-12-31 00:00:00+00:00,WEB,VD129,354750
2018-12-31 00:00:00+00:00,SMS,ALO29,365400
2018-12-31 00:00:00+00:00,SMS,MI_ZONE50,370000
2018-12-31 00:00:00+00:00,SMS,MI_M70,381500
2018-12-31 00:00:00+00:00,SMS,C69_12T,414000
2018-12-31 00:00:00+00:00,WEB,S50,441175
2018-12-31 00:00:00+00:00,SMS,MI_MAX200,450000
2018-12-31 00:00:00+00:00,WEB,VD149,461900
2018-12-31 00:00:00+00:00,SMS,MI_MAX300,525000
2018-12-31 00:00:00+00:00,WEB,B99,554400
2018-12-31 00:00:00+00:00,SMS,VD69,569250
2018-12-31 00:00:00+00:00,SMS,VD129,606300
2018-12-31 00:00:00+00:00,WEB,ALO35,665000
2018-12-31 00:00:00+00:00,WEB,C69,762450
2018-12-31 00:00:00+00:00,SMS,VD129_12T,774000
2018-12-31 00:00:00+00:00,WEB,MI_ZONE_12THAGA,780000
2018-12-31 00:00:00+00:00,WEB,MI_M10,790000
2018-12-31 00:00:00+00:00,SMS,C89,818800
2018-12-31 00:00:00+00:00,SMS,B99_12T,891000
2018-12-31 00:00:00+00:00,WEB,MI_BIG120,942000
2018-12-31 00:00:00+00:00,WEB,C89,965650
2018-12-31 00:00:00+00:00,SMS,MI_MAX100_12M,1000000
2018-12-31 00:00:00+00:00,WEB,MI_MAX100,1015000
2018-12-31 00:00:00+00:00,SMS,MI_MAX_12M,1050000
2018-12-31 00:00:00+00:00,SMS,C69,1072950
2018-12-31 00:00:00+00:00,SMS,MI_BIG120,1278000
2018-12-31 00:00:00+00:00,WEB,MI_BIG_60G_2GBN,1320000
2018-12-31 00:00:00+00:00,SMS,B99,1326600
2018-12-31 00:00:00+00:00,SMS,VD149,1422950
2018-12-31 00:00:00+00:00,SMS,RINGTUNES,1434375
2018-12-31 00:00:00+00:00,SMS,MI_MAXS,1490000
2018-12-31 00:00:00+00:00,SMS,EZ_MAX100,1740000
2018-12-31 00:00:00+00:00,WEB,B50,1752500
2018-12-31 00:00:00+00:00,SMS,KM_DT20,1879000
2018-12-31 00:00:00+00:00,SMS,B129,1922100
2018-12-31 00:00:00+00:00,WEB,MI_BIG90,2092500
2018-12-31 00:00:00+00:00,SMS,MI_MAX200_12M,2400000
2018-12-31 00:00:00+00:00,WEB,MI_ZONE_THAGA,2482500
2018-12-31 00:00:00+00:00,WEB,MI_BIG70,2555000
2018-12-31 00:00:00+00:00,SMS,MI_BIG300_12M,2700000
2018-12-31 00:00:00+00:00,WEB,MI_MAX,2791000
2018-12-31 00:00:00+00:00,WEB,C50,2968250
2018-12-31 00:00:00+00:00,SMS,MI_MAX300_12M,3600000
2018-12-31 00:00:00+00:00,WEB,VD89,3963833
2018-12-31 00:00:00+00:00,SMS,MI_BIG90,4072500
2018-12-31 00:00:00+00:00,SMS,MI_BIG70,4557000
2018-12-31 00:00:00+00:00,SMS,B50,4937500
2018-12-31 00:00:00+00:00,SMS,EZ_MAX,5428500
2018-12-31 00:00:00+00:00,WEB,EZ_D500,5650000
2018-12-31 00:00:00+00:00,SMS,VD149_12T,6705000
2018-12-31 00:00:00+00:00,SMS,C50,6771000
2018-12-31 00:00:00+00:00,SMS,MI_M25,7466250
2018-12-31 00:00:00+00:00,SMS,MI_BIG200_12M,7800000
2018-12-31 00:00:00+00:00,SMS,ALO35,8205750
2018-12-31 00:00:00+00:00,SMS,MI_BIG120_12M,9000000
2018-12-31 00:00:00+00:00,SMS,B50SV,9195000
2018-12-31 00:00:00+00:00,SMS,VD89_6T,9567500
2018-12-31 00:00:00+00:00,SMS,MI_M50,9572500
2018-12-31 00:00:00+00:00,SMS,MI_ZONE_6THAGA,9720000
2018-12-31 00:00:00+00:00,SMS,B30,11181000
2018-12-31 00:00:00+00:00,SMS,MI_MAX100,14733750
2018-12-31 00:00:00+00:00,SMS,MI_M10,15042500
2018-12-31 00:00:00+00:00,SMS,B50DL_DL,15885000
2018-12-31 00:00:00+00:00,SMS,MI_D2,16962500
2018-12-31 00:00:00+00:00,SMS,VD89P,18814600
2018-12-31 00:00:00+00:00,SMS,MI_MAX,22481750
2018-12-31 00:00:00+00:00,SMS,MI_ZONE_THAGA,23542500
2018-12-31 00:00:00+00:00,SMS,VD89,38254972
2018-12-31 00:00:00+00:00,WEB,VD89_12T,38715000
2018-12-31 00:00:00+00:00,SMS,VD89_DL,99694894
2018-12-31 00:00:00+00:00,SMS,VD89_12T,138217000
2018-12-31 00:00:00+00:00,SMS,MI_ZONE_12THAGA,244620000
2018-12-31 00:00:00+00:00,SMS,EZ_D500,560150000
2019-02-01 00:00:00+00:00,SMS,HANHPHUC,0
2019-02-01 00:00:00+00:00,SMS,MI_BIG200_6M,0
2019-02-01 00:00:00+00:00,SMS,MI_BIG300_6M,0
2019-02-01 00:00:00+00:00,SMS,MI_DP89_2GBN,0
2019-02-01 00:00:00+00:00,SMS,MI_MAX200_6M,0
2019-02-01 00:00:00+00:00,SMS,MI_MAX300_6M,0
2019-02-01 00:00:00+00:00,SMS,MI_VD40K,0
2019-02-01 00:00:00+00:00,SMS,TONGHOPTHANG,0
2019-02-01 00:00:00+00:00,SMS,VD30,0
2019-02-01 00:00:00+00:00,SMS,VD99PLUS,0
2019-02-01 00:00:00+00:00,SMS,VIPTUAN,0
2019-02-01 00:00:00+00:00,WEB,B50SV,0
2019-02-01 00:00:00+00:00,WEB,HANHPHUC,0
2019-02-01 00:00:00+00:00,WEB,MI_BIG80_4GBN,0
2019-02-01 00:00:00+00:00,WEB,PHONGTHUY,0
2019-02-01 00:00:00+00:00,WEB,TONGHOPTHANG,0
2019-02-01 00:00:00+00:00,WEB,NS2,0
2019-02-01 00:00:00+00:00,WEB,VCLIP,0
2019-02-01 00:00:00+00:00,WEB,VD69,0
2019-02-01 00:00:00+00:00,SMS,THONGTINTONGHOPTUAN,250
2019-02-01 00:00:00+00:00,SMS,V10MP,300
2019-02-01 00:00:00+00:00,WEB,LUA,400
2019-02-01 00:00:00+00:00,WEB,NGAY,480
2019-02-01 00:00:00+00:00,WEB,CF,560
2019-02-01 00:00:00+00:00,SMS,B10,625
2019-02-01 00:00:00+00:00,WEB,C15,625
2019-02-01 00:00:00+00:00,WEB,CHUYENCUASAO,720
2019-02-01 00:00:00+00:00,WEB,TN20,1500
2019-02-01 00:00:00+00:00,API,MI_D2,2500
2019-02-01 00:00:00+00:00,SMS,V10K,2500
2019-02-01 00:00:00+00:00,API,RINGTUNES,2700
2019-02-01 00:00:00+00:00,WEB,S50,3500
2019-02-01 00:00:00+00:00,SMS,VXTRA,3600
2019-02-01 00:00:00+00:00,SMS,VD10,3675
2019-02-01 00:00:00+00:00,WEB,VIPTUAN,3750
2019-02-01 00:00:00+00:00,SMS,MI_VD2K,4300
2019-02-01 00:00:00+00:00,WEB,B30_6T,4500
2019-02-01 00:00:00+00:00,WEB,V10K,5500
2019-02-01 00:00:00+00:00,SMS,V30K,6000
2019-02-01 00:00:00+00:00,API,MI_M25,6250
2019-02-01 00:00:00+00:00,SMS,V10,6550
2019-02-01 00:00:00+00:00,SMS,MI_MAXSV2,8750
2019-02-01 00:00:00+00:00,WEB,HT50,10000
2019-02-01 00:00:00+00:00,WEB,MI_M10,10000
2019-02-01 00:00:00+00:00,WEB,MI_M25,10000
2019-02-01 00:00:00+00:00,SMS,EZ_EZ50,12500
2019-02-01 00:00:00+00:00,WEB,MI_M50,12500
2019-02-01 00:00:00+00:00,WEB,VXTRA,13250
2019-02-01 00:00:00+00:00,SMS,VD2,13900
2019-02-01 00:00:00+00:00,WEB,ALO29,14500
2019-02-01 00:00:00+00:00,SMS,MI_BIG80_4GBN,16000
2019-02-01 00:00:00+00:00,SMS,BXTRA,17500
2019-02-01 00:00:00+00:00,SMS,MI_D99_2GBN,19800
2019-02-01 00:00:00+00:00,SMS,GV35,21000
2019-02-01 00:00:00+00:00,API,MI_BIG120,24000
2019-02-01 00:00:00+00:00,SMS,MI_BIG60_2GBN,24000
2019-02-01 00:00:00+00:00,API,MI_MAX100,25000
2019-02-01 00:00:00+00:00,WEB,B100,25000
2019-02-01 00:00:00+00:00,API,MI_BIG_60G_2GBN,30000
2019-02-01 00:00:00+00:00,API,MI_MAX200,30000
2019-02-01 00:00:00+00:00,SMS,VD100,30000
2019-02-01 00:00:00+00:00,API,B129,32250
2019-02-01 00:00:00+00:00,WEB,VD30,36000
2019-02-01 00:00:00+00:00,API,VD89,40050
2019-02-01 00:00:00+00:00,API,MI_BIG300,45000
2019-02-01 00:00:00+00:00,WEB,MI_BIG60_2GBN,48000
2019-02-01 00:00:00+00:00,API,B50_6T,50000
2019-02-01 00:00:00+00:00,SMS,BT50P,50000
2019-02-01 00:00:00+00:00,WEB,MI_MAXS,50000
2019-02-01 00:00:00+00:00,SMS,MCA_WEEKLY,54650
2019-02-01 00:00:00+00:00,SMS,TN20,59100
2019-02-01 00:00:00+00:00,SMS,BT50,60000
2019-02-01 00:00:00+00:00,WEB,MI_D2,63000
2019-02-01 00:00:00+00:00,SMS,VD89KM,66750
2019-02-01 00:00:00+00:00,WEB,C69_6T,69000
2019-02-01 00:00:00+00:00,SMS,VMAX,69150
2019-02-01 00:00:00+00:00,API,MI_BIG70_6M,70000
2019-02-01 00:00:00+00:00,API,MI_MAX_6M,70000
2019-02-01 00:00:00+00:00,SMS,B50SV,75000
2019-02-01 00:00:00+00:00,API,VD79_6T,79000
2019-02-01 00:00:00+00:00,API,MI_BIG70,84000
2019-02-01 00:00:00+00:00,WEB,V10,89000
2019-02-01 00:00:00+00:00,API,MI_MAX,91000
2019-02-01 00:00:00+00:00,API,B100_6T,100000
2019-02-01 00:00:00+00:00,SMS,MI_MAXS_12M,100000
2019-02-01 00:00:00+00:00,WEB,B100_6T,100000
2019-02-01 00:00:00+00:00,SMS,VD69_6T,103500
2019-02-01 00:00:00+00:00,WEB,B50,105000
2019-02-01 00:00:00+00:00,WEB,B30,111000
2019-02-01 00:00:00+00:00,SMS,VD79_6T,118500
2019-02-01 00:00:00+00:00,SMS,B100,120000
2019-02-01 00:00:00+00:00,SMS,MI_BIG120_6M,120000
2019-02-01 00:00:00+00:00,SMS,VD79,130350
2019-02-01 00:00:00+00:00,SMS,VD50,135000
2019-02-01 00:00:00+00:00,API,C69_12T,138000
2019-02-01 00:00:00+00:00,SMS,MI_SPEED199,139300
2019-02-01 00:00:00+00:00,WEB,MI_MAX_12M,140000
2019-02-01 00:00:00+00:00,SMS,RINGTUNES,141975
2019-02-01 00:00:00+00:00,API,VD149_6T,149000
2019-02-01 00:00:00+00:00,SMS,HT50,150000
2019-02-01 00:00:00+00:00,WEB,MI_MAX200_6M,150000
2019-02-01 00:00:00+00:00,WEB,C50,176250
2019-02-01 00:00:00+00:00,API,C89_6T,178000
2019-02-01 00:00:00+00:00,API,VD89_6T,178000
2019-02-01 00:00:00+00:00,API,B30_12T,180000
2019-02-01 00:00:00+00:00,API,B30_6T,180000
2019-02-01 00:00:00+00:00,SMS,EZ_MAX200,180000
2019-02-01 00:00:00+00:00,SMS,MI_BIG90_12M,180000
2019-02-01 00:00:00+00:00,SMS,B129,187050
2019-02-01 00:00:00+00:00,SMS,MI_MAXS_6M,187500
2019-02-01 00:00:00+00:00,WEB,VD129_6T,193500
2019-02-01 00:00:00+00:00,WEB,MI_MAX100_12M,200000
2019-02-01 00:00:00+00:00,WEB,VD149_6T,223500
2019-02-01 00:00:00+00:00,SMS,B30_6T,225000
2019-02-01 00:00:00+00:00,SMS,MI_MAX100_6M,225000
2019-02-01 00:00:00+00:00,WEB,MI_MAX300_6M,225000
2019-02-01 00:00:00+00:00,API,MI_BIG120_12M,240000
2019-02-01 00:00:00+00:00,WEB,B129,245100
2019-02-01 00:00:00+00:00,WEB,B129_6T,258000
2019-02-01 00:00:00+00:00,SMS,C89_6T,267000
2019-02-01 00:00:00+00:00,WEB,C89_6T,267000
2019-02-01 00:00:00+00:00,API,B99,267300
2019-02-01 00:00:00+00:00,WEB,MI_BIG120_6M,270000
2019-02-01 00:00:00+00:00,WEB,MI_BIG90_12M,270000
2019-02-01 00:00:00+00:00,API,C69_6T,276000
2019-02-01 00:00:00+00:00,WEB,MI_BIG70_12M,280000
2019-02-01 00:00:00+00:00,SMS,MI_BIG90_6M,292500
2019-02-01 00:00:00+00:00,SMS,B99_6T,297000
2019-02-01 00:00:00+00:00,API,VD149_12T,298000
2019-02-01 00:00:00+00:00,WEB,RINGTUNES,302400
2019-02-01 00:00:00+00:00,SMS,MI_MAX_6M,332500
2019-02-01 00:00:00+00:00,SMS,C50,335000
2019-02-01 00:00:00+00:00,WEB,ALO35,341250
2019-02-01 00:00:00+00:00,API,C89_12T,356000
2019-02-01 00:00:00+00:00,SMS,MI_BIG120_12M,360000
2019-02-01 00:00:00+00:00,API,B99_12T,396000
2019-02-01 00:00:00+00:00,WEB,MI_BIG200_12M,400000
2019-02-01 00:00:00+00:00,SMS,C69_6T,414000
2019-02-01 00:00:00+00:00,SMS,VD69_12T,414000
2019-02-01 00:00:00+00:00,WEB,VD149,432100
2019-02-01 00:00:00+00:00,SMS,ALO29,435000
2019-02-01 00:00:00+00:00,SMS,B50,442500
2019-02-01 00:00:00+00:00,SMS,EZ_MAX100,465000
2019-02-01 00:00:00+00:00,WEB,MI_BIG90_6M,495000
2019-02-01 00:00:00+00:00,WEB,B99_6T,514800
2019-02-01 00:00:00+00:00,WEB,MCA_WEEKLY,547700
2019-02-01 00:00:00+00:00,WEB,VD129,554700
2019-02-01 00:00:00+00:00,SMS,MI_BIG70_6M,560000
2019-02-01 00:00:00+00:00,SMS,MI_MAX200_12M,600000
2019-02-01 00:00:00+00:00,WEB,VD89_12T,623000
2019-02-01 00:00:00+00:00,WEB,MI_MAX100_6M,650000
2019-02-01 00:00:00+00:00,WEB,VD89P,676400
2019-02-01 00:00:00+00:00,WEB,B99,688050
2019-02-01 00:00:00+00:00,WEB,MI_BIG120_12M,720000
2019-02-01 00:00:00+00:00,WEB,MI_BIG200,730000
2019-02-01 00:00:00+00:00,WEB,VD149_12T,745000
2019-02-01 00:00:00+00:00,SMS,MI_M70,822500
2019-02-01 00:00:00+00:00,SMS,MI_SPEED79,829500
2019-02-01 00:00:00+00:00,SMS,MI_BIG_60G_2GBN,843800
2019-02-01 00:00:00+00:00,WEB,MI_MAX300,870000
2019-02-01 00:00:00+00:00,WEB,MI_BIG70_6M,875000
2019-02-01 00:00:00+00:00,WEB,MI_BIG300,900000
2019-02-01 00:00:00+00:00,SMS,MI_MAX_12M,910000
2019-02-01 00:00:00+00:00,SMS,VD129_6T,967500
2019-02-01 00:00:00+00:00,WEB,MI_MAX200,970000
2019-02-01 00:00:00+00:00,SMS,C89_12T,979000
2019-02-01 00:00:00+00:00,SMS,MI_BIG300,990000
2019-02-01 00:00:00+00:00,WEB,VD89_6T,992350
2019-02-01 00:00:00+00:00,WEB,MI_MAX_6M,1067500
2019-02-01 00:00:00+00:00,WEB,MI_ZONE_THAGA,1230000
2019-02-01 00:00:00+00:00,SMS,VD69,1231650
2019-02-01 00:00:00+00:00,SMS,VD149_6T,1266500
2019-02-01 00:00:00+00:00,WEB,EZ_D500,1300000
2019-02-01 00:00:00+00:00,SMS,VD129,1360950
2019-02-01 00:00:00+00:00,SMS,C89,1379500
2019-02-01 00:00:00+00:00,WEB,MI_BIG70,1431500
2019-02-01 00:00:00+00:00,SMS,VD89_DL,1457810
2019-02-01 00:00:00+00:00,SMS,B30,1471500
2019-02-01 00:00:00+00:00,SMS,MI_ZONE50,1510000
2019-02-01 00:00:00+00:00,WEB,C69,1538700
2019-02-01 00:00:00+00:00,SMS,VD129_12T,1548000
2019-02-01 00:00:00+00:00,SMS,B50DL_DL,1575000
2019-02-01 00:00:00+00:00,WEB,C89,1584200
2019-02-01 00:00:00+00:00,SMS,MI_MAX300,1710000
2019-02-01 00:00:00+00:00,SMS,C69,1725000
2019-02-01 00:00:00+00:00,SMS,MI_BIG200,1860000
2019-02-01 00:00:00+00:00,SMS,ALO35,1869000
2019-02-01 00:00:00+00:00,SMS,EZ_MAX,1904000
2019-02-01 00:00:00+00:00,SMS,B99,1950300
2019-02-01 00:00:00+00:00,SMS,KM_DT20,2238000
2019-02-01 00:00:00+00:00,SMS,VD149,2249900
2019-02-01 00:00:00+00:00,SMS,MI_MAX200,2680000
2019-02-01 00:00:00+00:00,SMS,MI_MAXS,2775000
2019-02-01 00:00:00+00:00,SMS,MI_M25,2793750
2019-02-01 00:00:00+00:00,WEB,MI_BIG120,2838000
2019-02-01 00:00:00+00:00,SMS,MI_ZONE_6THAGA,3060000
2019-02-01 00:00:00+00:00,SMS,EZ_D250,3100000
2019-02-01 00:00:00+00:00,WEB,VD89,3197322
2019-02-01 00:00:00+00:00,SMS,MI_M10,3381000
2019-02-01 00:00:00+00:00,WEB,MI_MAXS_12M,3600000
2019-02-01 00:00:00+00:00,WEB,MI_BIG90,3793500
2019-02-01 00:00:00+00:00,WEB,MI_BIG_60G_2GBN,4298400
2019-02-01 00:00:00+00:00,SMS,MI_BIG120,4320000
2019-02-01 00:00:00+00:00,WEB,MI_MAX100,4335000
2019-02-01 00:00:00+00:00,SMS,MI_M50,4452500
2019-02-01 00:00:00+00:00,SMS,VD149_12T,4768000
2019-02-01 00:00:00+00:00,SMS,MI_D2,5923500
2019-02-01 00:00:00+00:00,WEB,MI_MAX,8855250
2019-02-01 00:00:00+00:00,SMS,VD89_6T,9300500
2019-02-01 00:00:00+00:00,SMS,MI_BIG90,15025500
2019-02-01 00:00:00+00:00,SMS,MI_MAX100,16270500
2019-02-01 00:00:00+00:00,SMS,MI_BIG70,17531500
2019-02-01 00:00:00+00:00,SMS,VD89P,20269750
2019-02-01 00:00:00+00:00,SMS,MI_ZONE_12THAGA,27960000
2019-02-01 00:00:00+00:00,SMS,MI_ZONE_THAGA,28700000
